query_id,n_relevant,bm25_ndcg10,bm25_recall10,bm25_recall2,bm25_success10,dense-pooled_ndcg10,dense-pooled_recall10,dense-pooled_recall2,dense-pooled_success10,dense-chunk_ndcg10,dense-chunk_recall10,dense-chunk_recall2,dense-chunk_success10,dense-multicard_ndcg10,dense-multicard_recall10,dense-multicard_recall2,dense-multicard_success10,hybrid-rrf_ndcg10,hybrid-rrf_recall10,hybrid-rrf_recall2,hybrid-rrf_success10
query_625,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.177239,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_626,2,1.0,1.0,1.0,1.0,0.543771,1.0,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_627,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.877215,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_628,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.850345,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_629,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.877215,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_630,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_631,2,1.0,1.0,1.0,1.0,0.381622,1.0,0.0,1.0,0.204382,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_632,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.693426,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_633,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.850345,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_634,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_635,2,1.0,1.0,1.0,1.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.877215,1.0,0.5,1.0,0.919721,1.0,0.5,1.0
query_636,2,0.919721,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.790386,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_637,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_638,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_639,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_640,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_641,2,1.0,1.0,1.0,1.0,0.204382,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_642,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_643,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_644,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_645,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_646,2,1.0,1.0,1.0,1.0,0.264068,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_647,2,1.0,1.0,1.0,1.0,0.264068,0.5,0.0,1.0,0.501266,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_648,2,1.0,1.0,1.0,1.0,0.177239,0.5,0.0,1.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_649,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_650,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_651,2,1.0,1.0,1.0,1.0,0.831555,1.0,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_652,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_653,2,1.0,1.0,1.0,1.0,0.468451,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_654,2,1.0,1.0,1.0,1.0,0.60526,1.0,0.5,1.0,0.591235,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_655,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_656,2,1.0,1.0,1.0,1.0,0.193426,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_657,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_658,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_659,2,1.0,1.0,1.0,1.0,0.184576,0.5,0.0,1.0,0.237198,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_660,2,0.919721,1.0,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_661,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_662,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.591235,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_663,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.204382,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_664,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_665,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_666,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.524981,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_667,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_668,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_669,2,1.0,1.0,1.0,1.0,0.482476,1.0,0.0,1.0,0.650921,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_670,2,1.0,1.0,1.0,1.0,0.482476,1.0,0.0,1.0,0.543771,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_671,2,1.0,1.0,1.0,1.0,0.877215,1.0,0.5,1.0,0.624051,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_672,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_673,2,1.0,1.0,1.0,1.0,0.60526,1.0,0.5,1.0,0.501266,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_674,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_675,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_676,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_677,2,1.0,1.0,1.0,1.0,0.580279,1.0,0.5,1.0,0.831555,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_678,2,1.0,1.0,1.0,1.0,0.877215,1.0,0.5,1.0,0.591235,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_679,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_680,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.850345,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_681,2,1.0,1.0,1.0,1.0,0.624051,1.0,0.5,1.0,0.524981,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_682,2,1.0,1.0,1.0,1.0,0.806574,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_683,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_684,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_685,2,1.0,1.0,1.0,1.0,0.204382,0.5,0.0,1.0,0.184576,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_686,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.850345,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_687,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.806574,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_688,2,1.0,1.0,1.0,1.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_689,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_690,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_691,2,0.693426,1.0,0.5,1.0,0.204382,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_692,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.806574,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_693,2,1.0,1.0,1.0,1.0,0.564092,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_694,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_695,2,1.0,1.0,1.0,1.0,0.850345,1.0,0.5,1.0,0.237198,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_696,2,1.0,1.0,1.0,1.0,0.177239,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_697,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_698,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_699,2,0.919721,1.0,0.5,1.0,0.613147,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_700,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_701,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_702,2,1.0,1.0,1.0,1.0,0.184576,0.5,0.0,1.0,0.193426,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_703,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_704,2,1.0,1.0,1.0,1.0,0.510956,1.0,0.0,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_705,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.184576,0.5,0.0,1.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_706,2,1.0,1.0,1.0,1.0,0.184576,0.5,0.0,1.0,0.204382,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_707,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.483813,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_708,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.491149,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_709,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.81753,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_710,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.510956,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_711,2,1.0,1.0,1.0,1.0,0.564092,1.0,0.5,1.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_712,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_713,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.441307,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_714,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_715,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_716,2,1.0,1.0,1.0,1.0,0.184576,0.5,0.0,1.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_717,2,1.0,1.0,1.0,1.0,0.482476,1.0,0.0,1.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_718,2,1.0,1.0,1.0,1.0,0.204382,0.5,0.0,1.0,0.81753,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_719,2,1.0,1.0,1.0,1.0,0.184576,0.5,0.0,1.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_720,2,1.0,1.0,1.0,1.0,0.491149,1.0,0.0,1.0,0.877215,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_721,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.204382,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_722,2,1.0,1.0,1.0,1.0,0.571429,1.0,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_723,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.468451,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_724,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_725,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_726,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.237198,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_727,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.204382,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_728,2,0.650921,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.693426,1.0,0.5,1.0
query_729,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.306574,0.5,0.0,1.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_730,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_731,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_732,2,1.0,1.0,1.0,1.0,0.264068,0.5,0.0,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_733,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_734,2,1.0,1.0,1.0,1.0,0.580279,1.0,0.5,1.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_735,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_736,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_737,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.877215,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_738,2,1.0,1.0,1.0,1.0,0.177239,0.5,0.0,1.0,0.193426,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_739,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_740,2,1.0,1.0,1.0,1.0,0.564092,1.0,0.5,1.0,0.693426,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_741,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.482476,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_742,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_743,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.624051,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_744,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_745,2,1.0,1.0,1.0,1.0,0.624051,1.0,0.5,1.0,0.193426,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_746,2,1.0,1.0,1.0,1.0,0.877215,1.0,0.5,1.0,0.693426,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_747,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_748,2,0.919721,1.0,0.5,1.0,0.613147,0.5,0.5,1.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_749,2,0.919721,1.0,0.5,1.0,0.571429,1.0,0.5,1.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_750,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_751,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_752,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.877215,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_753,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.237198,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_754,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_755,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_756,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.790386,1.0,0.5,1.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_757,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_758,2,1.0,1.0,1.0,1.0,0.580279,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_759,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_760,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_761,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.237198,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_762,2,1.0,1.0,1.0,1.0,0.193426,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_763,2,1.0,1.0,1.0,1.0,0.193426,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_764,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_765,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_766,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_767,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_768,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.441307,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_769,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_770,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_771,2,1.0,1.0,1.0,1.0,0.524981,1.0,0.0,1.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_772,2,1.0,1.0,1.0,1.0,0.524981,1.0,0.0,1.0,0.693426,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_773,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_774,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_775,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_776,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_777,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_778,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_779,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_780,2,1.0,1.0,1.0,1.0,0.831555,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.831555,1.0,0.5,1.0
query_781,2,1.0,1.0,1.0,1.0,0.543771,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
