k,query_id,aspect,n_relevant,sim_pooled,sim_maxcard,ndcg10_pooled,ndcg10_oraclecard,ndcg10_inferredcard,ndcg10_chunk,recall10_pooled,recall10_maxcard
7,q00115,marketing,21,0.118682,0.226403,0.257875,0.085143,0.248908,0.110046,0.142857,0.047619
7,q00116,security,22,-0.032825,0.492924,0.0,0.930569,0.532141,0.77216,0.0,0.409091
7,q00117,research,21,0.176837,0.569945,0.0,0.933746,0.800694,0.864315,0.0,0.428571
7,q00118,facilities,26,0.221443,0.580869,0.848603,1.0,1.0,1.0,0.307692,0.384615
7,q00119,procurement,20,0.3125,0.387471,0.293456,0.753814,0.094788,0.454479,0.1,0.35
7,q00120,marketing,26,0.074011,0.291939,0.321496,0.936379,0.358954,0.613653,0.153846,0.346154
7,q00121,facilities,13,0.269264,0.568547,0.391703,0.936379,1.0,0.936379,0.307692,0.692308
7,q00122,marketing,18,0.216505,0.320834,0.521296,0.756902,0.642187,0.453743,0.277778,0.388889
7,q00123,legal,26,0.324011,0.559897,0.648932,1.0,0.841591,0.936379,0.192308,0.384615
7,q00124,personnel,29,0.164868,0.493999,0.293416,0.870125,0.63322,0.800694,0.137931,0.275862
7,q00125,marketing,29,0.303005,0.395145,0.343697,0.718363,0.220092,0.547398,0.103448,0.206897
7,q00126,engineering,17,0.353295,0.497729,0.403483,1.0,0.710023,1.0,0.235294,0.588235
7,q00127,security,16,0.12701,0.520658,0.0,0.870125,0.777872,0.510069,0.0,0.5
7,q00128,personnel,22,0.258602,0.488386,0.517363,0.860382,0.654722,0.542325,0.181818,0.363636
7,q00129,security,27,0.187948,0.535742,0.0,0.933746,0.760559,0.800694,0.0,0.333333
7,q00130,security,20,0.067313,0.562747,0.0,1.0,0.715186,0.936379,0.0,0.5
7,q00131,marketing,20,0.37912,0.399101,0.188444,0.648932,0.648932,0.627507,0.1,0.25
7,q00132,facilities,23,0.38787,0.548913,0.642187,1.0,1.0,1.0,0.217391,0.434783
7,q00133,personnel,32,0.297439,0.582495,0.465823,1.0,0.914857,0.775337,0.125,0.3125
7,q00134,research,26,0.062195,0.548068,0.0,0.661831,0.790951,0.649687,0.0,0.230769
7,q00135,personnel,23,0.278971,0.572857,0.163541,1.0,0.623574,0.691128,0.086957,0.434783
7,q00136,logistics,16,0.37401,0.495711,0.586892,0.78855,0.563788,0.63322,0.3125,0.4375
7,q00137,legal,21,0.384077,0.601944,0.248908,0.855348,0.870125,0.713654,0.095238,0.380952
7,q00138,personnel,27,0.149613,0.481398,0.078398,0.691128,0.085143,0.424926,0.037037,0.222222
7,q00139,legal,21,0.384077,0.601944,0.248908,0.855348,0.870125,0.713654,0.095238,0.380952
7,q00140,legal,30,0.403458,0.633733,0.441285,1.0,1.0,0.936379,0.133333,0.333333
7,q00141,procurement,30,0.185909,0.351235,0.066254,0.936379,0.930569,0.708441,0.033333,0.3
7,q00142,legal,30,0.380874,0.582926,0.596517,1.0,1.0,1.0,0.2,0.333333
7,q00143,logistics,26,0.452357,0.497747,0.620762,0.936379,1.0,0.706563,0.192308,0.346154
7,q00144,legal,25,0.37599,0.557864,0.513529,0.715186,0.864315,0.454498,0.16,0.24
7,q00145,logistics,23,0.404996,0.52753,0.352664,1.0,1.0,1.0,0.173913,0.434783
7,q00146,facilities,25,0.307563,0.576758,0.368658,0.768227,0.863015,0.778807,0.16,0.28
7,q00147,engineering,24,0.314807,0.376931,1.0,1.0,1.0,0.790951,0.416667,0.416667
7,q00148,marketing,19,0.177586,0.277191,0.29849,0.312049,0.220092,0.220092,0.105263,0.157895
7,q00149,marketing,19,0.224262,0.302392,0.066254,0.248908,0.297272,0.0,0.052632,0.105263
7,q00150,personnel,23,0.278971,0.572857,0.163541,1.0,0.623574,0.691128,0.086957,0.434783
7,q00151,logistics,29,0.364896,0.400456,0.318794,0.617764,0.617764,0.712552,0.103448,0.172414
7,q00152,personnel,27,0.314557,0.596,0.492762,1.0,0.936379,1.0,0.185185,0.37037
7,q00153,research,21,0.293215,0.482892,0.220092,0.416567,0.864315,0.358954,0.047619,0.238095
7,q00154,engineering,30,0.366255,0.592606,1.0,1.0,1.0,1.0,0.333333,0.333333
7,q00155,research,21,0.253323,0.336822,0.0,0.305235,0.0,0.139618,0.0,0.095238
7,q00156,engineering,30,0.332252,0.471207,0.926636,1.0,1.0,1.0,0.3,0.333333
7,q00157,engineering,30,0.366255,0.592606,1.0,1.0,1.0,1.0,0.333333,0.333333
7,q00158,research,24,0.178701,0.604018,0.138862,0.864315,0.866948,0.576323,0.041667,0.333333
7,q00159,facilities,30,0.384892,0.420272,0.476071,1.0,0.936379,0.56311,0.166667,0.333333
7,q00160,finance,23,0.187462,0.468513,0.147829,0.936379,0.933746,0.523174,0.086957,0.391304
7,q00161,engineering,15,0.3506,0.485788,0.312805,1.0,0.800694,1.0,0.266667,0.666667
7,q00162,procurement,20,0.137678,0.318456,0.382415,0.933746,1.0,0.841493,0.2,0.45
7,q00163,facilities,31,0.334461,0.631286,0.860382,1.0,1.0,1.0,0.258065,0.322581
7,q00164,logistics,23,0.404996,0.52753,0.352664,1.0,1.0,1.0,0.173913,0.434783
7,q00165,procurement,20,0.103002,0.26713,0.0,1.0,0.870125,0.633297,0.0,0.5
7,q00166,facilities,26,0.203783,0.587561,0.790951,1.0,1.0,0.753449,0.269231,0.384615
7,q00167,marketing,29,0.303005,0.395145,0.343697,0.718363,0.220092,0.547398,0.103448,0.206897
7,q00168,finance,23,0.336661,0.539961,0.31834,0.936379,1.0,0.596538,0.130435,0.391304
7,q00169,facilities,14,0.366748,0.533497,0.151397,1.0,1.0,0.492461,0.142857,0.714286
7,q00170,facilities,25,0.282317,0.504319,0.712552,1.0,1.0,0.73538,0.24,0.4
7,q00171,facilities,31,0.302167,0.615801,0.921602,1.0,1.0,1.0,0.290323,0.322581
7,q00172,engineering,22,0.399959,0.501621,0.933746,1.0,0.930569,1.0,0.409091,0.454545
7,q00173,procurement,25,0.254122,0.557298,0.636474,1.0,0.785916,0.778807,0.24,0.4
7,q00174,research,21,0.181908,0.329746,0.151762,0.689829,0.489648,0.378599,0.095238,0.285714
7,q00175,finance,27,0.136506,0.417574,0.364744,0.933746,0.716485,0.448669,0.111111,0.333333
7,q00176,personnel,24,0.222893,0.556415,0.708441,1.0,0.791706,0.754269,0.25,0.416667
7,q00177,personnel,24,0.301403,0.536529,0.563788,0.628165,0.388981,0.521296,0.166667,0.25
7,q00178,logistics,25,0.276237,0.463975,0.168152,1.0,0.633199,0.775239,0.08,0.4
7,q00179,finance,27,0.349701,0.522141,0.289977,1.0,0.690194,0.686715,0.111111,0.37037
7,q00180,engineering,20,0.418005,0.572067,0.820069,1.0,0.863015,1.0,0.4,0.5
7,q00181,engineering,21,0.298748,0.577027,1.0,1.0,1.0,1.0,0.47619,0.47619
7,q00182,procurement,18,0.32896,0.380169,0.069431,0.800694,0.870125,0.444097,0.055556,0.388889
7,q00183,research,20,0.200479,0.531859,0.073364,0.804811,0.790951,0.785916,0.05,0.4
7,q00184,logistics,22,0.279121,0.469433,0.357076,0.488547,0.501729,0.519997,0.136364,0.181818
7,q00185,security,20,0.113712,0.57233,0.0,1.0,0.715186,1.0,0.0,0.5
7,q00186,security,23,0.096199,0.500828,0.078398,0.860382,0.46319,0.605985,0.043478,0.347826
7,q00187,procurement,18,0.334555,0.366125,0.0,0.514186,0.72733,0.073364,0.0,0.277778
7,q00188,security,23,0.212715,0.564395,0.094788,0.863015,0.537008,0.696162,0.043478,0.347826
7,q00189,logistics,27,0.112891,0.206114,0.328062,0.628165,0.432318,0.437807,0.148148,0.222222
7,q00190,logistics,29,0.291414,0.422613,0.409951,0.691128,0.642187,0.933746,0.137931,0.206897
7,q00191,engineering,27,0.397737,0.518789,1.0,1.0,1.0,1.0,0.37037,0.37037
7,q00192,procurement,18,0.32896,0.380169,0.069431,0.800694,0.870125,0.444097,0.055556,0.388889
7,q00193,procurement,20,0.178015,0.364286,0.214084,1.0,1.0,0.933746,0.15,0.5
7,q00194,procurement,30,0.185909,0.351235,0.066254,0.936379,0.930569,0.708441,0.033333,0.3
7,q00195,facilities,27,0.168897,0.530086,0.791727,1.0,0.800694,0.860382,0.259259,0.37037
7,q00196,marketing,20,0.35678,0.437055,0.488547,0.933746,0.642187,0.648932,0.2,0.45
7,q00197,security,24,0.120294,0.556013,0.0,0.804811,0.648932,0.624232,0.0,0.333333
7,q00198,engineering,23,0.378087,0.595275,0.933746,1.0,1.0,1.0,0.391304,0.434783
7,q00199,logistics,25,0.207733,0.358561,0.286346,0.870125,0.692985,0.864315,0.08,0.32
10,q00000,procurement,39,0.249969,0.549655,0.0,1.0,1.0,0.936379,0.0,0.25641
10,q00001,legal,32,0.276639,0.563788,0.173187,1.0,1.0,0.430421,0.0625,0.3125
10,q00002,logistics,32,0.34391,0.489952,0.371489,1.0,0.866948,0.863015,0.09375,0.3125
10,q00003,finance,32,0.18386,0.413928,0.579783,0.800694,0.826813,0.705905,0.15625,0.21875
10,q00004,personnel,29,0.248995,0.582319,0.0,0.855348,0.870125,0.135685,0.0,0.275862
10,q00005,procurement,24,0.083814,0.329339,0.220092,0.781984,0.500973,0.769526,0.041667,0.291667
10,q00006,research,26,0.174284,0.559835,0.0,0.142019,0.322272,0.293456,0.0,0.076923
10,q00007,security,28,0.099255,0.372942,0.0,0.334051,0.168152,0.603608,0.0,0.107143
10,q00008,marketing,30,0.060369,0.267069,0.0,0.510352,0.063621,0.388526,0.0,0.133333
10,q00009,marketing,36,0.154155,0.332178,0.078398,0.855348,1.0,0.330138,0.027778,0.222222
10,q00010,facilities,21,0.16895,0.381398,0.168152,0.278198,0.423331,0.513529,0.095238,0.142857
10,q00011,engineering,31,0.325018,0.445436,0.722295,1.0,1.0,1.0,0.193548,0.322581
10,q00012,research,31,0.17484,0.493854,0.0,1.0,1.0,0.779171,0.0,0.322581
10,q00013,finance,32,0.197105,0.443092,0.44092,0.926636,0.936379,0.357076,0.125,0.28125
10,q00014,research,26,0.174284,0.559835,0.0,0.142019,0.322272,0.293456,0.0,0.076923
10,q00015,procurement,35,0.108018,0.311618,0.0,1.0,0.29849,0.456899,0.0,0.285714
10,q00016,finance,32,0.175337,0.509864,0.173667,0.930569,0.606439,0.478704,0.0625,0.28125
10,q00017,engineering,41,0.284585,0.567743,1.0,1.0,1.0,1.0,0.243902,0.243902
10,q00018,legal,29,0.344992,0.586026,0.063621,0.738192,0.921602,0.566945,0.034483,0.241379
10,q00019,security,36,0.209908,0.448594,0.085143,0.542818,0.094788,0.646119,0.027778,0.138889
10,q00020,facilities,21,0.312041,0.482661,0.466642,0.605985,0.72733,0.268455,0.190476,0.238095
10,q00021,facilities,24,0.080684,0.454589,0.205117,0.796761,0.870125,0.503607,0.083333,0.291667
10,q00022,marketing,32,0.238277,0.410932,0.0,0.936379,0.220092,0.42884,0.0,0.28125
10,q00023,engineering,31,0.23476,0.406211,0.712374,1.0,0.905212,1.0,0.225806,0.322581
10,q00024,logistics,37,0.468218,0.543916,0.362887,0.784617,0.608618,0.630664,0.081081,0.189189
10,q00025,personnel,27,0.101013,0.539535,0.0,0.921602,0.502204,0.0,0.0,0.333333
10,q00026,research,33,0.155334,0.53326,0.0,0.870125,1.0,0.863015,0.0,0.242424
10,q00027,research,32,0.321799,0.408124,0.0,0.576688,1.0,0.357076,0.0,0.15625
10,q00028,engineering,34,0.326444,0.4906,1.0,1.0,1.0,1.0,0.294118,0.294118
10,q00029,personnel,48,0.199212,0.60985,0.094788,1.0,0.914857,0.384594,0.020833,0.208333
10,q00030,procurement,33,0.144251,0.294767,0.094788,1.0,0.936379,0.791727,0.030303,0.30303
10,q00031,procurement,22,0.221306,0.317738,0.0,0.760079,0.709375,0.220092,0.0,0.318182
10,q00032,finance,26,0.315489,0.451453,0.671759,1.0,1.0,0.5181,0.230769,0.384615
10,q00033,engineering,32,0.38924,0.494329,0.936379,1.0,1.0,1.0,0.28125,0.3125
10,q00034,personnel,36,0.163329,0.529591,0.0,1.0,1.0,0.609073,0.0,0.277778
10,q00035,research,33,0.197051,0.447851,0.0,0.864315,1.0,0.453743,0.0,0.242424
10,q00036,finance,32,0.28215,0.444861,0.563788,0.860382,0.514186,0.486471,0.125,0.25
10,q00037,security,41,0.211839,0.445394,0.252065,1.0,0.358954,0.933746,0.073171,0.243902
10,q00038,facilities,30,0.303667,0.549056,0.608317,0.463644,1.0,0.528964,0.166667,0.133333
10,q00039,finance,32,0.197105,0.443092,0.44092,0.926636,0.936379,0.357076,0.125,0.28125
10,q00040,marketing,36,0.128626,0.341939,0.0,1.0,0.532621,0.330138,0.0,0.277778
10,q00041,logistics,37,0.361034,0.455181,0.367459,0.701973,0.425208,0.654722,0.135135,0.162162
10,q00042,marketing,36,0.128626,0.341939,0.0,1.0,0.532621,0.330138,0.0,0.277778
10,q00043,legal,32,0.276639,0.563788,0.173187,1.0,1.0,0.430421,0.0625,0.3125
10,q00044,facilities,31,0.18806,0.590695,0.667826,1.0,1.0,1.0,0.193548,0.322581
10,q00045,personnel,48,0.237341,0.600157,0.063621,1.0,0.930569,0.423312,0.020833,0.208333
10,q00046,engineering,36,0.325473,0.430741,0.591927,1.0,1.0,1.0,0.138889,0.277778
10,q00047,facilities,38,0.182722,0.452126,0.069431,0.851236,0.800694,0.684837,0.026316,0.210526
10,q00048,marketing,23,0.173609,0.30552,0.0,0.538431,0.388244,0.063621,0.0,0.173913
10,q00049,security,36,0.209908,0.448594,0.085143,0.542818,0.094788,0.646119,0.027778,0.138889
10,q00050,security,38,0.136275,0.506637,0.388244,0.583433,0.517363,0.564525,0.078947,0.131579
10,q00051,engineering,27,0.340755,0.60404,1.0,1.0,1.0,1.0,0.37037,0.37037
10,q00052,finance,19,0.117058,0.431894,0.202483,0.866948,0.795166,0.31955,0.105263,0.421053
10,q00053,logistics,32,0.375122,0.514389,0.8237,1.0,0.648932,1.0,0.25,0.3125
10,q00054,facilities,28,0.316014,0.563706,0.775337,0.936379,1.0,1.0,0.25,0.321429
10,q00055,security,26,0.096581,0.539753,0.0,0.933746,0.775239,0.921602,0.0,0.346154
10,q00056,security,26,0.096581,0.539753,0.0,0.933746,0.775239,0.921602,0.0,0.346154
10,q00057,security,37,0.050326,0.493532,0.220092,0.933746,0.60514,0.747159,0.027027,0.243243
10,q00058,security,34,0.001665,0.399491,0.0,0.220092,0.136985,0.224006,0.0,0.029412
10,q00059,research,31,0.17484,0.493854,0.0,1.0,1.0,0.779171,0.0,0.322581
10,q00060,engineering,35,0.234741,0.524,0.760559,1.0,1.0,1.0,0.2,0.285714
10,q00061,facilities,38,0.235537,0.563231,0.498271,1.0,1.0,1.0,0.131579,0.263158
10,q00062,finance,33,0.228507,0.435284,0.604686,1.0,0.784982,0.246551,0.151515,0.30303
10,q00063,logistics,32,0.228454,0.384145,0.312049,0.782739,0.591464,0.772838,0.09375,0.25
10,q00064,marketing,32,0.291945,0.3743,0.0,0.363341,0.469,0.358954,0.0,0.125
10,q00065,legal,34,0.350015,0.573122,0.889954,1.0,1.0,0.628146,0.264706,0.294118
10,q00066,logistics,37,0.409906,0.518803,0.371854,0.712552,0.527106,0.327761,0.081081,0.162162
10,q00067,engineering,27,0.279327,0.382402,0.591464,1.0,1.0,0.936379,0.259259,0.37037
10,q00068,engineering,31,0.325018,0.445436,0.722295,1.0,1.0,1.0,0.193548,0.322581
10,q00069,procurement,39,0.225369,0.568826,0.18341,1.0,0.710023,0.790951,0.051282,0.25641
10,q00070,legal,33,0.435281,0.650131,0.577905,1.0,1.0,0.534177,0.181818,0.30303
10,q00071,procurement,34,0.129566,0.349459,0.261443,0.930569,0.605985,0.930569,0.088235,0.264706
10,q00072,marketing,31,0.202097,0.359837,0.148764,0.696938,0.29849,0.362111,0.064516,0.193548
10,q00073,logistics,30,0.242823,0.363502,0.388244,1.0,0.796761,1.0,0.1,0.333333
10,q00074,personnel,33,0.065994,0.496856,0.094788,0.831848,0.502204,0.16422,0.030303,0.242424
10,q00075,logistics,40,0.324193,0.531863,0.760079,0.836459,0.779171,0.772062,0.175,0.2
10,q00076,marketing,36,0.128626,0.341939,0.0,1.0,0.532621,0.330138,0.0,0.277778
10,q00077,procurement,39,0.249969,0.549655,0.0,1.0,1.0,0.936379,0.0,0.25641
10,q00078,research,33,0.197051,0.447851,0.0,0.864315,1.0,0.453743,0.0,0.242424
10,q00079,procurement,39,0.249969,0.549655,0.0,1.0,1.0,0.936379,0.0,0.25641
10,q00080,legal,29,0.384231,0.636659,0.395314,1.0,1.0,1.0,0.172414,0.344828
10,q00081,security,26,0.096581,0.539753,0.0,0.933746,0.775239,0.921602,0.0,0.346154
10,q00082,logistics,37,0.409906,0.518803,0.371854,0.712552,0.527106,0.327761,0.081081,0.162162
10,q00083,legal,37,0.371819,0.597375,0.069431,0.857205,0.591464,0.403462,0.027027,0.216216
10,q00084,facilities,41,0.264997,0.611985,0.70151,1.0,1.0,1.0,0.195122,0.243902
10,q00085,logistics,34,0.264763,0.345414,0.330138,0.866948,0.283713,0.791706,0.058824,0.235294
10,q00086,facilities,31,0.178305,0.62362,0.69684,1.0,1.0,0.933746,0.193548,0.322581
10,q00087,legal,25,0.267116,0.471478,0.519997,0.933746,1.0,0.439389,0.16,0.36
10,q00088,personnel,36,0.086582,0.488687,0.0,1.0,1.0,0.511453,0.0,0.277778
10,q00089,security,34,0.165189,0.405541,0.078398,0.905212,0.775337,0.775239,0.029412,0.264706
10,q00090,logistics,32,0.34391,0.489952,0.371489,1.0,0.866948,0.863015,0.09375,0.3125
10,q00091,procurement,35,0.397006,0.622605,0.085143,1.0,0.49464,1.0,0.028571,0.285714
10,q00092,research,33,0.158066,0.530644,0.0,0.926636,1.0,0.804811,0.0,0.272727
10,q00093,marketing,32,0.250287,0.409045,0.0,0.772838,0.432318,0.49829,0.0,0.21875
10,q00094,marketing,36,0.154155,0.332178,0.078398,0.855348,1.0,0.330138,0.027778,0.222222
10,q00095,security,35,0.071622,0.45534,0.085143,0.820523,0.769526,0.826813,0.028571,0.228571
10,q00096,marketing,23,0.045575,0.250104,0.271914,0.926636,0.393278,0.302404,0.130435,0.391304
10,q00097,legal,25,0.274339,0.503924,0.510069,0.936379,0.936379,0.555245,0.16,0.36
10,q00098,security,41,0.047846,0.423957,0.0,1.0,0.777872,1.0,0.0,0.243902
10,q00099,logistics,30,0.229312,0.396537,0.791727,1.0,0.851236,0.796761,0.233333,0.333333
10,q00100,marketing,38,0.255017,0.424921,0.0,0.687017,1.0,0.354245,0.0,0.157895
10,q00101,security,28,-0.049173,0.283995,0.0,0.273587,0.063621,0.249664,0.0,0.107143
10,q00102,procurement,34,0.19996,0.552464,0.0,1.0,0.173187,0.930569,0.0,0.294118
10,q00103,finance,41,0.317484,0.569123,0.747159,1.0,1.0,0.495459,0.170732,0.243902
10,q00104,procurement,33,0.107762,0.270906,0.110046,1.0,1.0,0.598875,0.030303,0.30303
10,q00105,facilities,37,0.298874,0.5454,0.231773,1.0,1.0,0.767027,0.081081,0.27027
10,q00106,legal,29,0.309354,0.516343,0.298027,0.778807,0.870125,0.38196,0.137931,0.241379
10,q00107,procurement,31,0.198952,0.306349,0.069431,0.863015,0.358954,0.510352,0.032258,0.258065
10,q00108,finance,26,0.324343,0.504398,0.725452,1.0,1.0,0.432957,0.269231,0.384615
10,q00109,marketing,23,0.077208,0.378274,0.085143,0.800694,0.286346,0.58875,0.043478,0.304348
10,q00110,marketing,30,0.170255,0.254783,0.094788,0.188444,0.110046,0.073364,0.033333,0.066667
10,q00111,marketing,23,0.015431,0.233735,0.063621,0.425208,0.358954,0.110046,0.043478,0.130435
10,q00112,security,36,0.123515,0.402027,0.224663,0.706544,0.224006,0.529444,0.083333,0.222222
10,q00113,marketing,38,0.014546,0.269101,0.151762,1.0,0.358954,0.283233,0.052632,0.263158
10,q00114,marketing,30,0.170255,0.254783,0.094788,0.188444,0.110046,0.073364,0.033333,0.066667
10,q00115,legal,29,0.35818,0.571996,0.318319,1.0,1.0,1.0,0.137931,0.344828
10,q00116,procurement,29,0.302563,0.389009,0.0,1.0,0.648932,0.529444,0.0,0.344828
10,q00117,security,29,0.041531,0.552258,0.0,0.933746,0.804811,0.914857,0.0,0.310345
10,q00118,procurement,39,0.271957,0.615506,0.0,1.0,1.0,0.926636,0.0,0.25641
10,q00119,procurement,33,0.242356,0.311769,0.0,0.914857,0.662114,0.085143,0.0,0.272727
10,q00120,engineering,35,0.2916,0.421044,0.606242,1.0,1.0,0.926636,0.2,0.285714
10,q00121,personnel,48,0.155336,0.573852,0.0,1.0,0.710477,0.315163,0.0,0.208333
10,q00122,security,27,0.013825,0.571621,0.066254,1.0,0.425208,0.77216,0.037037,0.37037
10,q00123,finance,38,0.205492,0.411472,0.368376,1.0,0.848238,0.063621,0.105263,0.263158
10,q00124,marketing,37,0.083319,0.315403,0.220092,0.930569,1.0,0.286346,0.027027,0.243243
10,q00125,engineering,39,0.351128,0.471294,0.766349,1.0,1.0,1.0,0.205128,0.25641
10,q00126,marketing,36,0.238753,0.274094,0.110046,0.066254,0.0,0.0,0.027778,0.027778
10,q00127,logistics,40,0.21303,0.348706,0.646856,0.861138,0.705808,0.933746,0.175,0.225
10,q00128,security,28,0.099255,0.372942,0.0,0.334051,0.168152,0.603608,0.0,0.107143
10,q00129,procurement,34,0.204107,0.585117,0.0,1.0,0.243552,0.936379,0.0,0.294118
10,q00130,procurement,33,0.144251,0.294767,0.094788,1.0,0.936379,0.791727,0.030303,0.30303
10,q00131,engineering,32,0.430505,0.442957,0.857205,1.0,1.0,1.0,0.25,0.3125
10,q00132,research,34,0.184211,0.540547,0.0,1.0,1.0,0.930569,0.0,0.294118
10,q00133,finance,44,0.231913,0.526733,0.357058,1.0,1.0,0.55778,0.090909,0.227273
10,q00134,security,28,-0.049173,0.283995,0.0,0.273587,0.063621,0.249664,0.0,0.107143
10,q00135,marketing,35,0.220479,0.339171,0.0,0.151397,0.368376,0.0,0.0,0.057143
10,q00136,marketing,33,0.321047,0.401335,0.078398,0.841591,0.605985,0.274265,0.030303,0.242424
10,q00137,research,34,0.184211,0.540547,0.0,1.0,1.0,0.930569,0.0,0.294118
10,q00138,marketing,44,0.015935,0.285116,0.0,0.905212,0.0,0.69684,0.0,0.204545
10,q00139,personnel,28,0.199345,0.625672,0.110046,1.0,0.784982,0.467103,0.035714,0.357143
10,q00140,engineering,39,0.263674,0.514689,0.753814,1.0,1.0,1.0,0.179487,0.25641
10,q00141,engineering,35,0.288642,0.539806,0.936379,1.0,1.0,1.0,0.257143,0.285714
10,q00142,marketing,37,-0.073851,0.218038,0.0,1.0,1.0,0.334051,0.0,0.27027
10,q00143,marketing,33,0.268689,0.447701,0.085143,1.0,0.469,0.385413,0.030303,0.30303
10,q00144,logistics,38,0.468297,0.636298,0.689829,0.864315,0.616367,0.731545,0.157895,0.210526
10,q00145,security,29,0.041531,0.552258,0.0,0.933746,0.804811,0.914857,0.0,0.310345
10,q00146,logistics,38,0.468297,0.636298,0.689829,0.864315,0.616367,0.731545,0.157895,0.210526
10,q00147,procurement,22,0.318438,0.396991,0.0,1.0,1.0,0.705905,0.0,0.454545
10,q00148,marketing,32,0.036897,0.340867,0.0,1.0,1.0,0.627409,0.0,0.3125
10,q00149,facilities,39,0.228985,0.485727,0.073364,0.518119,0.469756,0.195189,0.025641,0.128205
10,q00150,finance,28,0.297168,0.498352,0.447932,1.0,1.0,0.573492,0.142857,0.357143
10,q00151,logistics,30,0.293302,0.487155,0.674936,1.0,1.0,0.863015,0.2,0.333333
10,q00152,facilities,28,0.189926,0.528462,0.791727,1.0,1.0,1.0,0.25,0.357143
10,q00153,personnel,36,0.260443,0.547811,0.0,0.762416,0.671759,0.220092,0.0,0.194444
10,q00154,engineering,34,0.352814,0.508178,0.800694,1.0,0.857205,1.0,0.205882,0.294118
10,q00155,facilities,39,0.286022,0.560864,0.683084,1.0,1.0,1.0,0.153846,0.25641
10,q00156,research,33,0.197051,0.447851,0.0,0.864315,1.0,0.453743,0.0,0.242424
10,q00157,personnel,36,0.086582,0.488687,0.0,1.0,1.0,0.511453,0.0,0.277778
10,q00158,procurement,34,0.148972,0.360421,0.204834,0.933746,1.0,0.70151,0.058824,0.264706
10,q00159,facilities,38,0.357161,0.566114,0.703407,1.0,1.0,1.0,0.157895,0.263158
10,q00160,facilities,38,0.182722,0.452126,0.069431,0.851236,0.800694,0.684837,0.026316,0.210526
10,q00161,finance,32,0.197105,0.443092,0.44092,0.926636,0.936379,0.357076,0.125,0.28125
10,q00162,finance,24,0.262626,0.464588,0.110046,0.870125,0.532141,0.278198,0.041667,0.333333
10,q00163,engineering,36,0.313663,0.518401,0.926636,1.0,1.0,1.0,0.25,0.277778
10,q00164,legal,32,0.266573,0.532139,0.078398,0.930569,0.794883,0.545502,0.03125,0.28125
10,q00165,logistics,25,0.419349,0.51592,0.646856,1.0,0.745302,0.658181,0.28,0.4
10,q00166,security,34,0.133866,0.471335,0.066254,0.383633,0.309806,0.451846,0.029412,0.088235
10,q00167,engineering,36,0.214351,0.435928,0.731545,1.0,1.0,1.0,0.194444,0.277778
10,q00168,personnel,36,0.258485,0.530963,0.0,0.851236,1.0,0.537008,0.0,0.222222
10,q00169,facilities,39,0.286022,0.560864,0.683084,1.0,1.0,1.0,0.153846,0.25641
10,q00170,legal,34,0.350015,0.573122,0.889954,1.0,1.0,0.628146,0.264706,0.294118
10,q00171,procurement,35,0.240722,0.33796,0.293456,0.857981,0.43511,0.648932,0.057143,0.228571
10,q00172,finance,44,0.170852,0.45068,0.401125,1.0,0.933746,0.665193,0.113636,0.227273
10,q00173,legal,34,0.374874,0.609459,0.820523,0.781984,1.0,0.463446,0.235294,0.205882
10,q00174,marketing,36,0.095424,0.262625,0.0,0.503324,1.0,0.135685,0.0,0.111111
10,q00175,facilities,38,0.235537,0.563231,0.498271,1.0,1.0,1.0,0.131579,0.263158
10,q00176,procurement,40,0.267609,0.36632,0.0,0.841591,0.857205,0.527106,0.0,0.2
10,q00177,marketing,44,0.182663,0.318721,0.085143,0.652371,0.173667,0.330138,0.022727,0.136364
10,q00178,facilities,38,0.274102,0.571433,0.481881,1.0,1.0,1.0,0.131579,0.263158
10,q00179,legal,27,0.347117,0.549154,0.432318,0.669126,0.325064,0.367921,0.111111,0.222222
10,q00180,engineering,28,0.407768,0.571552,0.784617,1.0,1.0,1.0,0.25,0.357143
10,q00181,facilities,38,0.235537,0.563231,0.498271,1.0,1.0,1.0,0.131579,0.263158
10,q00182,personnel,33,0.24125,0.606981,0.073364,1.0,0.617284,0.305235,0.030303,0.30303
10,q00183,logistics,25,0.192121,0.327977,0.346853,0.791727,0.623574,0.476847,0.16,0.28
10,q00184,logistics,35,0.360501,0.567615,0.224006,1.0,1.0,1.0,0.057143,0.285714
10,q00185,security,36,0.123016,0.471616,0.362111,0.855348,0.486492,0.63322,0.083333,0.222222
10,q00186,finance,41,0.317484,0.569123,0.747159,1.0,1.0,0.495459,0.170732,0.243902
10,q00187,facilities,38,0.274102,0.571433,0.481881,1.0,1.0,1.0,0.131579,0.263158
10,q00188,logistics,33,0.400645,0.557322,0.179931,0.860382,0.820069,0.604686,0.060606,0.242424
10,q00189,logistics,34,0.264763,0.345414,0.330138,0.866948,0.283713,0.791706,0.058824,0.235294
10,q00190,facilities,38,0.182722,0.452126,0.069431,0.851236,0.800694,0.684837,0.026316,0.210526
10,q00191,personnel,36,0.25338,0.572868,0.078398,1.0,0.936379,0.631624,0.027778,0.277778
10,q00192,procurement,29,0.389761,0.468905,0.0,1.0,0.712552,0.936379,0.0,0.344828
10,q00193,facilities,37,0.298874,0.5454,0.231773,1.0,1.0,0.767027,0.081081,0.27027
